Candidate_ID,Job_Role,Source,Application_Date,Screening_Status,Technical_Interview,HR_Interview,Offer_Status,Offer_Accepted,Time_to_Hire_Days,CTC_Offered_LPA
5919,HR Executive,Naukri,2024-11-07,Passed,Rejected,Rejected,Not Offered,No,35,7.04
5920,Business Analyst,Company Website,2024-05-06,Rejected,Rejected,Pending,Not Offered,Yes,27,12.64
5921,Data Analyst,Referral,2024-03-17,Passed,Not Attended,Pending,Offered,No,46,9.69
5922,Data Scientist,Naukri,2024-08-21,Passed,Rejected,Passed,Not Offered,No,35,17.76
5923,Data Analyst,Campus,2024-11-13,Passed,Passed,Rejected,Not Offered,Pending,11,11.29
5924,Data Analyst,Referral,2024-03-14,Passed,Passed,Pending,Offered,Yes,24,5.37
5925,Data Analyst,Campus,2024-09-27,Passed,Rejected,Passed,Offered,No,24,17.16
5926,Software Engineer,Referral,2024-11-04,Passed,Not Attended,Passed,Offered,No,35,4.41
5927,Software Engineer,Referral,2024-04-29,Passed,Passed,Rejected,Offered,Pending,13,17.08
5928,HR Executive,Campus,2024-02-04,Passed,Passed,Rejected,Not Offered,No,15,3.71
5929,Data Scientist,LinkedIn,2024-07-25,Passed,Rejected,Passed,Not Offered,No,10,3.06
5930,Business Analyst,Naukri,2024-09-26,Rejected,Rejected,Rejected,Offered,Pending,47,15.84
5931,Business Analyst,LinkedIn,2024-04-02,Rejected,Passed,Rejected,Not Offered,No,50,12.52
5932,Business Analyst,LinkedIn,2024-06-25,Passed,Not Attended,Rejected,Offered,No,22,6.66
5933,Data Analyst,Naukri,2024-09-30,Passed,Not Attended,Pending,Not Offered,No,33,19.42
5934,Software Engineer,Company Website,2024-06-27,Passed,Rejected,Pending,Not Offered,Pending,5,13.83
5935,Data Scientist,LinkedIn,2024-05-08,Passed,Passed,Rejected,Offered,Pending,58,7.06
5936,Data Analyst,LinkedIn,2024-05-04,Rejected,Rejected,Rejected,Not Offered,Yes,48,10.07
5937,Software Engineer,LinkedIn,2024-01-27,Passed,Passed,Pending,Not Offered,No,37,18.52
5938,Software Engineer,Company Website,2024-03-04,Passed,Rejected,Rejected,Offered,No,7,6.46
5939,Data Scientist,Referral,2024-02-29,Passed,Passed,Pending,Not Offered,No,42,18.76
5940,Data Scientist,Campus,2024-08-06,Passed,Rejected,Rejected,Offered,No,49,6.69
5941,Data Scientist,Campus,2024-08-04,Passed,Passed,Rejected,Not Offered,No,41,3.4
5942,Data Analyst,Company Website,2024-06-17,Passed,Not Attended,Passed,Not Offered,Pending,45,7.56
5943,HR Executive,LinkedIn,2024-05-28,Passed,Rejected,Pending,Offered,No,20,3.93
5944,Data Scientist,Campus,2024-09-26,Rejected,Not Attended,Rejected,Not Offered,No,42,6.96
5945,HR Executive,Company Website,2024-04-25,Passed,Passed,Pending,Not Offered,Pending,39,7.62
5946,Data Analyst,Naukri,2024-09-01,Rejected,Passed,Rejected,Not Offered,Pending,30,10.08
5947,HR Executive,Campus,2024-05-27,Rejected,Passed,Passed,Offered,No,40,7.81
5948,Business Analyst,Naukri,2024-04-01,Passed,Passed,Rejected,Not Offered,Pending,25,15.1
5949,HR Executive,LinkedIn,2024-03-25,Passed,Passed,Passed,Not Offered,Yes,40,19.5
5950,Data Scientist,Campus,2024-03-27,Passed,Rejected,Passed,Not Offered,No,23,3.81
5951,Data Analyst,Company Website,2024-04-29,Passed,Rejected,Passed,Not Offered,Yes,13,11.72
5952,Data Scientist,Referral,2024-12-05,Passed,Passed,Passed,Not Offered,Pending,31,7.45
5953,Business Analyst,Campus,2024-01-24,Passed,Passed,Passed,Not Offered,Pending,35,10.87
5954,Data Scientist,Campus,2024-03-29,Passed,Rejected,Pending,Not Offered,Pending,19,14.98
5955,Data Scientist,Campus,2024-02-06,Rejected,Passed,Pending,Not Offered,No,36,17.91
5956,Data Scientist,Campus,2024-12-07,Rejected,Not Attended,Passed,Offered,Pending,33,18.07
5957,Software Engineer,Company Website,2024-09-27,Passed,Passed,Rejected,Not Offered,No,13,5.77
5958,Business Analyst,Company Website,2024-01-12,Passed,Passed,Rejected,Offered,Pending,48,12.56
5959,Data Scientist,Referral,2024-04-04,Rejected,Passed,Passed,Not Offered,Yes,41,7.81
5960,Data Scientist,Company Website,2024-01-31,Passed,Passed,Passed,Offered,No,21,11.46
5961,Data Scientist,Company Website,2024-12-15,Passed,Not Attended,Passed,Not Offered,Pending,53,18.64
5962,Data Analyst,LinkedIn,2024-08-20,Passed,Passed,Pending,Not Offered,No,18,4.03
5963,Software Engineer,LinkedIn,2024-12-05,Rejected,Rejected,Pending,Not Offered,No,43,13.1
5964,Data Analyst,Naukri,2024-11-23,Passed,Passed,Rejected,Not Offered,No,55,9.12
5965,Software Engineer,Referral,2024-10-26,Passed,Rejected,Pending,Not Offered,Pending,44,17.76
5966,Data Scientist,LinkedIn,2024-10-12,Passed,Not Attended,Rejected,Not Offered,No,58,6.71
5967,Business Analyst,Referral,2024-02-04,Rejected,Not Attended,Passed,Not Offered,No,10,8.66
5968,HR Executive,Referral,2024-01-21,Rejected,Passed,Pending,Not Offered,Yes,42,3.35
5969,HR Executive,Campus,2024-04-20,Passed,Not Attended,Passed,Not Offered,No,36,10.31
5970,Data Scientist,Referral,2024-11-14,Rejected,Passed,Pending,Not Offered,Pending,10,13.76
5971,Data Analyst,Campus,2024-12-13,Passed,Passed,Rejected,Not Offered,Pending,55,6.33
5972,Business Analyst,Naukri,2024-05-24,Passed,Rejected,Rejected,Not Offered,Pending,58,13.81
5973,Software Engineer,Naukri,2024-01-12,Rejected,Not Attended,Rejected,Not Offered,No,55,15.66
5974,Data Scientist,Naukri,2024-08-31,Passed,Passed,Pending,Not Offered,Pending,57,6.27
5975,Business Analyst,Campus,2024-05-25,Passed,Rejected,Passed,Not Offered,No,36,15.84
5976,Business Analyst,Campus,2024-08-26,Passed,Passed,Passed,Offered,No,53,18.86
5977,Software Engineer,Naukri,2024-04-01,Rejected,Passed,Pending,Offered,Pending,38,6.78
5978,Business Analyst,Campus,2024-11-11,Rejected,Not Attended,Pending,Not Offered,Pending,38,5.29
5979,Data Analyst,Company Website,2024-11-18,Rejected,Rejected,Pending,Not Offered,Yes,16,8.67
5980,Data Analyst,Company Website,2024-04-24,Passed,Passed,Rejected,Not Offered,Pending,13,6.24
5981,Data Analyst,Campus,2024-01-15,Rejected,Rejected,Rejected,Not Offered,Pending,9,16.18
5982,Business Analyst,Campus,2024-09-28,Passed,Rejected,Rejected,Not Offered,Pending,21,5.26
5983,Data Analyst,LinkedIn,2024-01-22,Passed,Rejected,Passed,Offered,Pending,32,3.38
5984,Software Engineer,LinkedIn,2024-04-27,Rejected,Passed,Pending,Not Offered,No,54,8.98
5985,Business Analyst,Referral,2024-04-04,Passed,Passed,Pending,Offered,Pending,26,16.34
5986,HR Executive,Referral,2024-09-13,Passed,Not Attended,Pending,Not Offered,No,10,14.07
5987,Business Analyst,Referral,2024-11-26,Passed,Rejected,Rejected,Not Offered,No,54,12.02
5988,Software Engineer,Naukri,2024-09-18,Passed,Rejected,Rejected,Not Offered,No,36,10.79
5989,HR Executive,Company Website,2024-03-27,Passed,Rejected,Pending,Not Offered,Pending,23,14.04
5990,Business Analyst,Naukri,2024-11-13,Passed,Passed,Pending,Offered,Pending,56,11.37
5991,Data Analyst,Campus,2024-02-27,Passed,Rejected,Pending,Offered,Pending,52,16.17
5992,Data Scientist,LinkedIn,2024-08-17,Passed,Passed,Rejected,Not Offered,Yes,49,17.73
5993,Data Scientist,Campus,2024-04-17,Rejected,Passed,Pending,Not Offered,No,21,5.95
5994,Data Analyst,Campus,2024-01-19,Passed,Passed,Passed,Not Offered,Pending,14,6.94
5995,Data Scientist,LinkedIn,2024-12-30,Passed,Rejected,Rejected,Not Offered,Pending,19,11.73
5996,Data Scientist,Campus,2024-05-20,Passed,Passed,Passed,Not Offered,Pending,54,17.72
5997,Data Analyst,Referral,2024-06-08,Rejected,Passed,Pending,Not Offered,No,43,18.61
5998,Data Analyst,LinkedIn,2024-04-09,Passed,Passed,Rejected,Not Offered,Pending,42,5.14
5999,Business Analyst,Campus,2024-09-21,Passed,Passed,Passed,Not Offered,Yes,52,8.15
6000,Business Analyst,Referral,2024-08-25,Rejected,Passed,Rejected,Offered,Pending,25,16.08
6001,Data Analyst,Referral,2024-08-25,Passed,Rejected,Passed,Not Offered,Yes,44,18.87
6002,Software Engineer,Company Website,2024-02-18,Rejected,Passed,Passed,Not Offered,Yes,7,4.38
6003,Data Scientist,Referral,2024-06-13,Passed,Passed,Passed,Not Offered,Pending,34,10.98
6004,Business Analyst,Naukri,2024-10-13,Passed,Rejected,Rejected,Offered,No,19,11.43
6005,Data Scientist,LinkedIn,2024-02-28,Passed,Rejected,Passed,Not Offered,Yes,31,3.15
6006,HR Executive,LinkedIn,2024-07-01,Passed,Rejected,Passed,Offered,No,35,17.52
6007,Data Analyst,LinkedIn,2024-05-26,Rejected,Passed,Passed,Not Offered,Yes,20,4.83
6008,Software Engineer,Campus,2024-10-27,Rejected,Not Attended,Passed,Offered,No,32,17.24
6009,HR Executive,Campus,2024-04-05,Rejected,Passed,Passed,Offered,Yes,49,3.36
6010,HR Executive,Naukri,2024-02-12,Rejected,Rejected,Rejected,Not Offered,No,44,19.71
6011,HR Executive,Referral,2024-12-19,Rejected,Passed,Rejected,Not Offered,Yes,41,11.92
6012,Data Analyst,Campus,2024-09-13,Passed,Passed,Pending,Not Offered,No,47,8.08
6013,Business Analyst,Referral,2024-07-31,Rejected,Rejected,Passed,Offered,Yes,13,13.31
6014,Data Analyst,Referral,2024-07-07,Passed,Passed,Pending,Not Offered,No,13,7.82
6015,Business Analyst,Campus,2024-05-10,Passed,Passed,Passed,Not Offered,No,16,4.83
6016,HR Executive,Campus,2024-12-12,Passed,Rejected,Passed,Offered,Pending,32,7.29
6017,HR Executive,Naukri,2024-10-26,Rejected,Rejected,Passed,Not Offered,Pending,11,17.29
6018,Software Engineer,Company Website,2024-10-15,Passed,Rejected,Passed,Not Offered,Pending,39,7.2
6019,Business Analyst,LinkedIn,2024-05-16,Rejected,Rejected,Rejected,Not Offered,No,40,9.98
6020,HR Executive,Campus,2024-01-30,Passed,Rejected,Pending,Not Offered,No,51,12.34
6021,Data Scientist,Campus,2024-05-25,Rejected,Passed,Pending,Not Offered,No,42,17.79
6022,Software Engineer,Referral,2024-11-07,Rejected,Not Attended,Pending,Not Offered,Pending,5,3.18
6023,Data Analyst,Company Website,2024-04-14,Passed,Rejected,Pending,Not Offered,No,38,18.0
6024,Software Engineer,Campus,2024-10-13,Rejected,Rejected,Rejected,Offered,Pending,26,15.6
6025,Data Scientist,Company Website,2024-07-09,Passed,Passed,Rejected,Not Offered,Pending,34,9.58
6026,Business Analyst,LinkedIn,2024-06-26,Passed,Not Attended,Pending,Not Offered,Pending,24,19.86
6027,Data Analyst,Referral,2024-12-10,Rejected,Passed,Pending,Not Offered,Pending,55,4.0
6028,Data Analyst,Naukri,2024-08-26,Passed,Rejected,Passed,Not Offered,Pending,12,15.54
6029,Business Analyst,LinkedIn,2024-01-01,Passed,Passed,Rejected,Not Offered,Yes,49,15.24
6030,Software Engineer,Company Website,2024-04-19,Passed,Rejected,Rejected,Not Offered,Pending,11,19.1
6031,HR Executive,Company Website,2024-12-03,Passed,Passed,Rejected,Not Offered,Pending,6,17.02
6032,Software Engineer,LinkedIn,2024-10-01,Passed,Rejected,Pending,Not Offered,Pending,34,12.78
6033,Data Scientist,Company Website,2024-08-21,Passed,Passed,Rejected,Not Offered,Yes,16,6.95
6034,HR Executive,Naukri,2024-03-04,Rejected,Passed,Pending,Offered,No,40,11.67
6035,Software Engineer,Naukri,2024-08-31,Passed,Not Attended,Pending,Not Offered,Pending,46,4.75
6036,Business Analyst,Company Website,2024-02-22,Passed,Passed,Passed,Offered,No,42,11.31
6037,Data Scientist,Company Website,2024-09-18,Rejected,Passed,Passed,Not Offered,Yes,31,6.3
6038,Data Scientist,Naukri,2024-01-17,Rejected,Passed,Passed,Offered,No,38,18.89
6039,Data Scientist,Company Website,2024-10-28,Rejected,Not Attended,Pending,Offered,No,42,9.91
6040,HR Executive,Campus,2024-08-21,Passed,Passed,Passed,Not Offered,Yes,15,5.54
6041,Data Analyst,Referral,2024-03-13,Passed,Passed,Rejected,Not Offered,No,24,3.4
6042,HR Executive,Campus,2024-12-22,Passed,Rejected,Rejected,Not Offered,Yes,34,8.62
6043,Software Engineer,Company Website,2024-03-31,Passed,Passed,Pending,Not Offered,No,47,3.98
6044,Data Analyst,Company Website,2024-01-06,Rejected,Passed,Passed,Not Offered,No,36,10.81
6045,Software Engineer,Referral,2024-07-16,Passed,Not Attended,Passed,Not Offered,Pending,30,3.8
6046,Data Analyst,Company Website,2024-12-30,Passed,Passed,Passed,Not Offered,Yes,27,17.17
6047,HR Executive,Referral,2024-07-14,Passed,Rejected,Rejected,Not Offered,No,45,10.92
6048,Data Scientist,Naukri,2024-10-22,Passed,Rejected,Passed,Not Offered,Yes,28,16.48
6049,Business Analyst,Referral,2024-12-12,Passed,Not Attended,Pending,Not Offered,No,6,9.19
6050,Data Scientist,Referral,2024-11-17,Rejected,Not Attended,Passed,Not Offered,Yes,45,16.05
6051,HR Executive,Campus,2024-05-16,Passed,Passed,Rejected,Offered,Pending,36,9.89
6052,Data Analyst,Company Website,2024-09-23,Passed,Rejected,Pending,Not Offered,Yes,57,14.41
6053,Data Scientist,Naukri,2024-04-25,Passed,Rejected,Rejected,Not Offered,No,52,15.13
6054,HR Executive,LinkedIn,2024-02-12,Passed,Passed,Passed,Offered,Pending,19,13.24
6055,Software Engineer,Referral,2024-08-18,Passed,Passed,Pending,Not Offered,Pending,10,3.94
6056,Business Analyst,LinkedIn,2024-02-27,Passed,Not Attended,Passed,Offered,Pending,20,9.24
6057,Data Scientist,Company Website,2024-07-24,Passed,Passed,Passed,Not Offered,No,15,16.2
6058,Data Analyst,Referral,2024-10-20,Rejected,Passed,Passed,Not Offered,No,49,18.72
6059,Software Engineer,LinkedIn,2024-04-03,Passed,Not Attended,Passed,Offered,Pending,50,14.23
6060,HR Executive,Campus,2024-02-05,Passed,Rejected,Rejected,Not Offered,Pending,13,19.44
6061,Business Analyst,LinkedIn,2024-08-17,Passed,Passed,Rejected,Not Offered,No,7,7.66
6062,Data Analyst,Campus,2024-08-14,Passed,Passed,Rejected,Not Offered,No,11,5.32
6063,HR Executive,Naukri,2024-07-01,Passed,Passed,Passed,Not Offered,Yes,56,8.57
6064,HR Executive,Company Website,2024-09-18,Passed,Not Attended,Rejected,Not Offered,No,56,14.53
6065,Data Scientist,LinkedIn,2024-05-10,Passed,Not Attended,Passed,Not Offered,No,34,9.64
6066,Data Scientist,Referral,2024-03-05,Passed,Passed,Passed,Not Offered,Yes,59,14.21
6067,Data Analyst,Company Website,2024-07-04,Passed,Not Attended,Passed,Offered,No,26,14.93
6068,HR Executive,LinkedIn,2024-04-26,Passed,Passed,Rejected,Offered,Yes,8,13.44
6069,Data Scientist,Referral,2024-07-04,Passed,Rejected,Rejected,Not Offered,Yes,9,16.24
6070,Business Analyst,Referral,2024-09-30,Rejected,Passed,Passed,Offered,No,26,6.96
6071,Business Analyst,Referral,2024-05-30,Passed,Rejected,Pending,Not Offered,Pending,8,4.86
6072,HR Executive,Referral,2024-12-17,Passed,Passed,Passed,Not Offered,Pending,44,3.82
6073,Data Scientist,LinkedIn,2024-05-30,Rejected,Passed,Pending,Offered,No,8,19.59
6074,Data Analyst,Naukri,2024-02-05,Passed,Passed,Passed,Not Offered,No,47,15.2
6075,Data Analyst,Campus,2024-11-21,Passed,Passed,Rejected,Not Offered,No,49,7.05
6076,Data Analyst,Campus,2024-04-04,Rejected,Not Attended,Rejected,Offered,Pending,19,11.11
6077,Business Analyst,Campus,2024-05-13,Passed,Not Attended,Rejected,Offered,Yes,20,4.06
6078,Data Scientist,Naukri,2024-06-10,Rejected,Not Attended,Passed,Not Offered,Pending,46,14.3
6079,Data Scientist,Referral,2024-02-13,Passed,Passed,Rejected,Not Offered,Pending,24,19.44
6080,Business Analyst,Referral,2024-10-26,Passed,Passed,Pending,Not Offered,Pending,14,15.0
6081,Data Analyst,Company Website,2024-10-09,Passed,Passed,Pending,Not Offered,No,37,13.58
6082,Data Analyst,Campus,2024-12-21,Passed,Passed,Passed,Not Offered,Pending,35,18.68
6083,HR Executive,Campus,2024-08-27,Passed,Passed,Passed,Offered,No,42,11.71
6084,Software Engineer,Referral,2024-02-21,Passed,Rejected,Passed,Not Offered,Yes,48,15.67
6085,Data Scientist,Campus,2024-10-07,Passed,Passed,Passed,Offered,Pending,5,18.86
6086,Data Scientist,Referral,2024-03-14,Passed,Not Attended,Passed,Not Offered,No,29,14.0
6087,Data Scientist,Referral,2024-10-21,Passed,Rejected,Passed,Not Offered,No,41,11.94
6088,Software Engineer,Referral,2024-08-25,Rejected,Passed,Pending,Not Offered,No,22,12.87
6089,HR Executive,LinkedIn,2024-06-15,Rejected,Rejected,Rejected,Not Offered,No,29,16.08
6090,Software Engineer,LinkedIn,2024-05-19,Rejected,Passed,Pending,Not Offered,Pending,19,3.88
6091,Data Analyst,LinkedIn,2024-05-18,Passed,Passed,Pending,Not Offered,Pending,8,8.58
6092,Data Analyst,LinkedIn,2024-08-22,Passed,Passed,Rejected,Not Offered,Pending,39,3.87
6093,Data Scientist,Naukri,2024-01-03,Passed,Rejected,Rejected,Not Offered,Pending,8,16.37
6094,Business Analyst,Company Website,2024-09-12,Passed,Passed,Pending,Not Offered,No,46,18.55
6095,Data Scientist,Company Website,2024-10-04,Passed,Rejected,Rejected,Not Offered,No,24,9.79
6096,Business Analyst,Referral,2024-01-04,Passed,Passed,Rejected,Offered,No,16,7.29
6097,Software Engineer,Campus,2024-09-26,Passed,Passed,Pending,Not Offered,Yes,34,3.69
6098,Data Analyst,LinkedIn,2024-07-30,Passed,Passed,Passed,Offered,Pending,45,3.12
6099,Business Analyst,Company Website,2024-08-03,Passed,Rejected,Rejected,Not Offered,No,26,12.27
6100,Software Engineer,Company Website,2024-09-26,Passed,Rejected,Passed,Not Offered,No,40,8.67
6101,Data Analyst,LinkedIn,2024-01-16,Passed,Rejected,Pending,Not Offered,Pending,38,19.39
6102,Business Analyst,Naukri,2024-03-04,Passed,Passed,Pending,Not Offered,Pending,31,16.9
6103,Data Scientist,Naukri,2024-08-26,Passed,Passed,Rejected,Offered,Yes,29,10.67
6104,Data Scientist,Company Website,2024-01-16,Rejected,Rejected,Rejected,Not Offered,Yes,43,6.38
6105,Data Scientist,Naukri,2024-02-21,Passed,Passed,Pending,Not Offered,Pending,16,9.51
6106,Software Engineer,LinkedIn,2024-01-19,Rejected,Passed,Rejected,Not Offered,No,16,4.22
6107,Data Scientist,Company Website,2024-11-20,Passed,Passed,Pending,Offered,Pending,25,13.59
6108,HR Executive,LinkedIn,2024-04-02,Passed,Rejected,Rejected,Offered,No,54,17.71
6109,Data Analyst,Naukri,2024-09-17,Passed,Rejected,Pending,Offered,No,37,10.4
6110,Software Engineer,LinkedIn,2024-10-24,Rejected,Passed,Rejected,Not Offered,No,11,11.17
6111,Data Scientist,Naukri,2024-01-17,Passed,Rejected,Rejected,Not Offered,Yes,23,18.94
6112,Data Analyst,Naukri,2024-04-20,Passed,Rejected,Passed,Not Offered,Pending,28,8.26
6113,Business Analyst,LinkedIn,2024-11-23,Passed,Passed,Passed,Not Offered,Pending,49,4.73
6114,Data Scientist,Naukri,2024-12-25,Passed,Passed,Pending,Not Offered,Pending,24,4.17
6115,Data Analyst,Referral,2024-04-03,Passed,Rejected,Rejected,Offered,Pending,9,16.06
6116,HR Executive,LinkedIn,2024-01-10,Passed,Rejected,Rejected,Not Offered,Yes,34,6.71
6117,Business Analyst,Referral,2024-07-30,Passed,Passed,Rejected,Not Offered,No,55,19.98
6118,HR Executive,LinkedIn,2024-08-24,Passed,Rejected,Passed,Not Offered,No,11,19.37
6119,Data Analyst,Naukri,2024-09-10,Rejected,Passed,Rejected,Not Offered,Pending,24,17.51
6120,HR Executive,Naukri,2024-01-16,Passed,Rejected,Passed,Not Offered,No,51,11.57
6121,Data Analyst,Company Website,2024-05-23,Passed,Passed,Pending,Not Offered,No,21,11.63
6122,Data Analyst,Company Website,2024-02-11,Rejected,Passed,Rejected,Not Offered,Yes,57,18.85
6123,HR Executive,Referral,2024-01-03,Passed,Rejected,Pending,Not Offered,No,38,8.05
6124,Data Analyst,Naukri,2024-06-04,Passed,Passed,Rejected,Offered,No,11,11.27
6125,Data Scientist,Company Website,2024-06-21,Passed,Passed,Passed,Not Offered,Pending,15,9.84
6126,Data Analyst,Naukri,2024-01-24,Passed,Rejected,Pending,Not Offered,No,22,9.1
6127,Software Engineer,LinkedIn,2024-10-01,Passed,Rejected,Passed,Not Offered,No,34,18.16
6128,Data Analyst,Company Website,2024-03-15,Rejected,Rejected,Rejected,Not Offered,No,24,15.31
6129,Software Engineer,Referral,2024-02-09,Passed,Passed,Passed,Not Offered,Pending,6,19.06
6130,Data Analyst,Company Website,2024-10-28,Passed,Rejected,Rejected,Not Offered,Yes,11,4.23
6131,Data Analyst,Naukri,2024-02-09,Rejected,Passed,Passed,Not Offered,No,31,17.06
6132,HR Executive,Campus,2024-03-02,Rejected,Passed,Pending,Not Offered,Yes,19,8.58
6133,Data Scientist,Campus,2024-08-25,Passed,Passed,Pending,Not Offered,No,23,13.05
6134,Data Scientist,Naukri,2024-09-01,Rejected,Passed,Pending,Not Offered,Yes,38,14.96
6135,Business Analyst,LinkedIn,2024-01-18,Passed,Passed,Passed,Not Offered,Pending,6,5.41
6136,HR Executive,Company Website,2024-05-19,Rejected,Passed,Rejected,Not Offered,No,32,15.72
6137,HR Executive,Campus,2024-03-22,Rejected,Not Attended,Pending,Not Offered,Pending,6,8.79
6138,Data Scientist,LinkedIn,2024-07-07,Passed,Not Attended,Passed,Not Offered,Pending,15,7.74
6139,HR Executive,Naukri,2024-04-17,Passed,Not Attended,Passed,Offered,No,10,11.02
6140,Data Scientist,LinkedIn,2024-08-21,Passed,Rejected,Passed,Not Offered,No,27,16.31
6141,HR Executive,Naukri,2024-09-24,Passed,Not Attended,Rejected,Not Offered,Pending,50,9.95
6142,Data Analyst,Company Website,2024-04-13,Passed,Passed,Pending,Not Offered,No,14,12.27
6143,Data Scientist,LinkedIn,2024-05-13,Rejected,Rejected,Rejected,Not Offered,No,37,7.05
6144,Data Scientist,Company Website,2024-12-09,Passed,Passed,Rejected,Not Offered,No,23,8.4
